STASIUN;TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS;FF_X;DDD_X;FF_AVG;DDD_CAR
Stasiun Geofisika Lampung Utara;29/05/2021;24.8;-;27.8;88;-;8.5;3;80;1;C 
Stasiun Geofisika Lampung Utara;30/05/2021;24.6;-;28.6;86;2.5;7.1;2;130;1;C 
Stasiun Geofisika Lampung Utara;31/05/2021;21.6;-;28.9;85;-;7.2;1;170;0;C 
Stasiun Geofisika Lampung Utara;01/06/2021;25;-;28.7;87;3.5;5;2;250;0;C 
Stasiun Geofisika Lampung Utara;01/06/2021;25;-;28.7;87;3.5;5;2;250;0;C 
Stasiun Geofisika Lampung Utara;02/06/2021;24.8;-;28.2;86;8888;6.2;1;130;0;C 
Stasiun Geofisika Lampung Utara;03/06/2021;24.8;-;28.7;84;-;7.5;2;120;1;SE
Stasiun Geofisika Lampung Utara;04/06/2021;26.2;-;27.7;92;2.2;5.4;2;150;0;C 
Stasiun Geofisika Lampung Utara;05/06/2021;25.2;-;29.2;84;8;4;2;120;0;C 
Stasiun Geofisika Lampung Utara;06/06/2021;24.4;-;28.7;83;-;9.4;2;120;1;C 
Stasiun Geofisika Lampung Utara;07/06/2021;23.8;-;28.2;82;-;9.5;3;130;1;SE
Stasiun Geofisika Lampung Utara;08/06/2021;22.6;-;27.7;83;-;9.7;3;150;1;SE
Stasiun Geofisika Lampung Utara;09/06/2021;24;-;28.4;81;-;8.7;2;130;1;SE
Stasiun Geofisika Lampung Utara;10/06/2021;24.4;-;28.7;82;-;8.7;2;120;1;C 
Stasiun Geofisika Lampung Utara;11/06/2021;23.8;-;28.1;84;-;7.5;2;50;0;C 
Stasiun Geofisika Lampung Utara;12/06/2021;24.2;-;-;-;-;6.7;2;120;1;SE
Stasiun Geofisika Lampung Utara;13/06/2021;25;-;27.5;88;-;9.5;2;130;1;SE
Stasiun Geofisika Lampung Utara;14/06/2021;23;-;27.3;88;-;9.5;2;100;1;E 
Stasiun Geofisika Lampung Utara;15/06/2021;25;-;27.3;88;8888;4.5;0;0;0;C 
Stasiun Geofisika Lampung Utara;16/06/2021;23;-;26.4;89;2;2.4;3;70;1;C 
Stasiun Geofisika Lampung Utara;17/06/2021;23.6;-;27.3;88;12.6;6;2;120;1;C 
Stasiun Geofisika Lampung Utara;18/06/2021;23.2;-;27;89;2;2.2;1;70;0;C 
Stasiun Geofisika Lampung Utara;19/06/2021;22.6;-;25.4;94;33.3;3.2;2;130;0;C 
Stasiun Geofisika Lampung Utara;20/06/2021;22.6;-;27.7;85;-;0;0;0;0;C 
Stasiun Geofisika Lampung Utara;21/06/2021;23;-;26.2;88;-;7.6;3;250;1;C 
Stasiun Geofisika Lampung Utara;22/06/2021;23;-;27;86;8888;5.1;1;120;0;C 
Stasiun Geofisika Lampung Utara;23/06/2021;-;-;27.2;85;0;2.8;2;130;1;SE
Stasiun Geofisika Lampung Utara;24/06/2021;22.6;-;26.8;91;0.5;4.5;9;120;1;C 
Stasiun Geofisika Lampung Utara;25/06/2021;22.8;-;27.7;84;8888;2.8;3;140;1;SE
Stasiun Geofisika Lampung Utara;26/06/2021;22.4;-;26.7;89;-;9.7;3;40;1;C 
Stasiun Geofisika Lampung Utara;27/06/2021;23;-;27.2;86;1;3.1;3;120;1;C 
Stasiun Geofisika Lampung Utara;28/06/2021;21.6;-;27.4;86;-;8.9;1;170;0;C 
Stasiun Geofisika Lampung Utara;29/06/2021;24.2;-;27;90;-;4;1;70;0;E 
Stasiun Geofisika Lampung Utara;30/06/2021;24;-;25.7;94;8888;3;0;150;0;C 
Stasiun Geofisika Lampung Utara;01/07/2021;23.6;-;25.9;93;6.8;1.5;0;0;0;C 
Stasiun Geofisika Lampung Utara;02/07/2021;23.6;-;27.6;88;0.5;0;2;50;1;C 
Stasiun Geofisika Lampung Utara;03/07/2021;22.4;-;27.3;83;3.5;6.6;2;80;1;C 
Stasiun Geofisika Lampung Utara;04/07/2021;22.6;-;27.3;84;-;9.3;2;120;0;C 
Stasiun Geofisika Lampung Utara;05/07/2021;22.4;-;28.2;81;-;7.3;4;110;1;SE
Stasiun Geofisika Lampung Utara;06/07/2021;22.2;-;27.8;79;-;9.7;3;60;2;SE
Stasiun Geofisika Lampung Utara;07/07/2021;20.8;-;26.4;82;-;9.8;2;110;1;E 
Stasiun Geofisika Lampung Utara;08/07/2021;23.8;-;27.8;84;-;9.3;2;70;1;E 
Stasiun Geofisika Lampung Utara;09/07/2021;24;-;27.5;87;-;4.2;2;80;1;C 
Stasiun Geofisika Lampung Utara;10/07/2021;-;-;28.4;86;-;-;3;130;1;SE
Stasiun Geofisika Lampung Utara;10/07/2021;-;-;28.4;86;-;-;3;130;1;SE
Stasiun Geofisika Lampung Utara;11/07/2021;24.2;-;26.8;89;1;0;2;360;1;N 
Stasiun Geofisika Lampung Utara;12/07/2021;23.2;-;26.6;88;-;1.7;2;80;1;C 
Stasiun Geofisika Lampung Utara;13/07/2021;21.8;-;24;94;1.5;7.5;2;20;0;C 
Stasiun Geofisika Lampung Utara;14/07/2021;22;-;25.3;92;1;0;1;300;0;C 
Stasiun Geofisika Lampung Utara;15/07/2021;22.8;-;27.7;82;8888;0;2;140;2;SE
Stasiun Geofisika Lampung Utara;16/07/2021;23.4;-;28;82;-;6.6;3;70;1;C 
Stasiun Geofisika Lampung Utara;17/07/2021;24.4;-;27.8;86;-;6.8;3;80;1;SE
Stasiun Geofisika Lampung Utara;17/07/2021;24.4;-;27.8;86;-;6.8;3;80;1;SE
Stasiun Geofisika Lampung Utara;18/07/2021;23.8;-;28.6;81;-;7;3;140;1;NE
Stasiun Geofisika Lampung Utara;19/07/2021;24.2;-;28.5;81;-;7.2;1;100;0;C 
Stasiun Geofisika Lampung Utara;20/07/2021;25.4;-;27.3;88;-;6;2;110;0;C 
Stasiun Geofisika Lampung Utara;21/07/2021;22.8;-;26.2;87;-;1.8;1;120;0;C 
Stasiun Geofisika Lampung Utara;22/07/2021;-;-;27.9;83;-;2.8;2;90;1;C 
Stasiun Geofisika Lampung Utara;23/07/2021;24;-;27.7;85;-;7.9;3;110;1;C 
Stasiun Geofisika Lampung Utara;24/07/2021;23;-;26.9;87;-;6.5;2;100;1;C 
Stasiun Geofisika Lampung Utara;25/07/2021;22.8;-;28.1;80;-;1;2;110;1;E 
Stasiun Geofisika Lampung Utara;26/07/2021;20.2;-;26.7;76;-;9.6;3;80;2;E 
Stasiun Geofisika Lampung Utara;27/07/2021;20.2;-;26.3;78;-;10;3;110;1;E 
Stasiun Geofisika Lampung Utara;28/07/2021;20;-;25.9;80;-;10;3;90;1;SE
Stasiun Geofisika Lampung Utara;29/07/2021;21.8;-;27.1;82;-;8.3;2;140;1;SE
Stasiun Geofisika Lampung Utara;30/07/2021;19.8;-;27.8;80;-;8.8;2;130;1;SE
Stasiun Geofisika Lampung Utara;31/07/2021;23;-;28.7;79;-;9.3;2;70;1;SE
Stasiun Geofisika Lampung Utara;01/08/2021;23.8;-;28.4;84;-;9.3;3;90;1;C 
Stasiun Geofisika Lampung Utara;02/08/2021;25.2;-;28;85;-;6.6;3;90;1;E 
Stasiun Geofisika Lampung Utara;03/08/2021;24.5;-;28.4;83;-;3.4;3;150;1;SE
Stasiun Geofisika Lampung Utara;04/08/2021;24.2;-;28.2;84;-;8;2;90;0;C 
Stasiun Geofisika Lampung Utara;05/08/2021;24;-;27.9;82;-;6.9;3;80;1;C 
Stasiun Geofisika Lampung Utara;06/08/2021;24.2;-;27.2;87;8888;4.4;3;110;1;E 
Stasiun Geofisika Lampung Utara;07/08/2021;24.2;-;28.7;82;-;4.6;3;60;1;E 
Stasiun Geofisika Lampung Utara;07/08/2021;24.2;-;28.7;82;-;4.6;3;60;1;E 
Stasiun Geofisika Lampung Utara;08/08/2021;24;-;28.8;82;-;3.9;3;90;2;E 
Stasiun Geofisika Lampung Utara;08/08/2021;24;-;28.8;82;-;3.9;3;90;2;E 
Stasiun Geofisika Lampung Utara;09/08/2021;24.6;-;28.5;84;-;7.4;2;120;1;C 
Stasiun Geofisika Lampung Utara;10/08/2021;24;-;28.3;82;-;7.4;4;140;2;SE
Stasiun Geofisika Lampung Utara;11/08/2021;23;-;27.7;83;-;7.2;3;90;2;E 
Stasiun Geofisika Lampung Utara;12/08/2021;23;-;28.1;78;-;7.6;3;60;1;E 
Stasiun Geofisika Lampung Utara;13/08/2021;22.8;-;25.8;90;-;7.9;3;70;1;C 
Stasiun Geofisika Lampung Utara;14/08/2021;23;-;25.9;90;11.5;2.3;3;140;1;C 
Stasiun Geofisika Lampung Utara;15/08/2021;23;-;24.7;98;5;5.7;3;90;0;C 
Stasiun Geofisika Lampung Utara;16/08/2021;22;-;27.3;83;23.8;1.6;3;70;1;E 
Stasiun Geofisika Lampung Utara;17/08/2021;22.8;-;26.1;90;-;9.3;2;340;1;C 
Stasiun Geofisika Lampung Utara;18/08/2021;23.4;-;27.3;85;4;4.6;3;40;1;C 
Stasiun Geofisika Lampung Utara;19/08/2021;23.6;-;27.5;86;-;7.2;1;60;0;C 
Stasiun Geofisika Lampung Utara;20/08/2021;23.6;-;26.5;88;8888;6.3;2;90;0;C 
Stasiun Geofisika Lampung Utara;21/08/2021;24;-;25.8;91;1;0.2;3;140;1;C 
Stasiun Geofisika Lampung Utara;22/08/2021;23.6;-;27.1;88;-;0;3;20;1;C 
Stasiun Geofisika Lampung Utara;23/08/2021;23;-;28.1;80;1;6;3;70;1;E 
Stasiun Geofisika Lampung Utara;24/08/2021;23.2;-;28;82;-;8.3;4;140;1;SE
Stasiun Geofisika Lampung Utara;25/08/2021;23.6;-;27.9;79;-;8.8;3;50;2;SE
Stasiun Geofisika Lampung Utara;26/08/2021;22.8;-;27.9;80;-;9.3;3;70;2;E 
Stasiun Geofisika Lampung Utara;27/08/2021;22;-;27.4;81;-;8.8;2;120;1;C 
Stasiun Geofisika Lampung Utara;28/08/2021;22;-;28.2;80;-;7.6;4;70;1;E 
Stasiun Geofisika Lampung Utara;29/08/2021;24.2;-;25;94;-;3.6;1;280;0;C 
Stasiun Geofisika Lampung Utara;30/08/2021;22.2;-;26.4;89;4.5;0;1;90;0;C 
Stasiun Geofisika Lampung Utara;31/08/2021;22.8;-;26.5;93;8888;1;0;0;0;C 
Stasiun Geofisika Lampung Utara;01/09/2021;24.4;-;26.9;90;3.6;0;2;120;1;SE
Stasiun Geofisika Lampung Utara;02/09/2021;-;-;28.3;84;5.5;3.6;3;150;1;SE
Stasiun Geofisika Lampung Utara;03/09/2021;24;-;28.3;80;-;5.8;3;130;1;SE
Stasiun Geofisika Lampung Utara;04/09/2021;-;-;27.2;84;8888;9.2;2;60;0;C 
Stasiun Geofisika Lampung Utara;04/09/2021;-;-;27.2;84;8888;9.2;2;60;0;C 
Stasiun Geofisika Lampung Utara;05/09/2021;22.8;-;26.9;90;1;6.6;3;150;0;C 
Stasiun Geofisika Lampung Utara;06/09/2021;24.4;-;26.2;91;3;1.3;3;50;1;C 
Stasiun Geofisika Lampung Utara;07/09/2021;20.8;-;25.6;93;28;1.8;2;150;1;S 
Stasiun Geofisika Lampung Utara;08/09/2021;23.8;-;27.3;87;13.2;4.9;2;130;0;C 
Stasiun Geofisika Lampung Utara;09/09/2021;22.8;-;27.2;82;-;4.5;3;140;1;SE
Stasiun Geofisika Lampung Utara;10/09/2021;21.6;-;27;80;-;9.7;2;140;1;C 
Stasiun Geofisika Lampung Utara;11/09/2021;22;-;27.7;83;-;8.5;2;230;1;C 
Stasiun Geofisika Lampung Utara;12/09/2021;23;-;25.8;94;-;7;2;70;0;C 
Stasiun Geofisika Lampung Utara;13/09/2021;21.6;-;24.7;98;1.8;0.1;0;0;0;C 
Stasiun Geofisika Lampung Utara;14/09/2021;22.6;-;26.4;88;23.7;0;2;130;1;C 
Stasiun Geofisika Lampung Utara;15/09/2021;-;-;28.7;83;-;2;2;40;1;E 
Stasiun Geofisika Lampung Utara;16/09/2021;23.6;-;26.9;86;-;5.8;2;100;1;E 
Stasiun Geofisika Lampung Utara;17/09/2021;22.8;-;27.9;83;11.4;6.7;3;70;1;NE
Stasiun Geofisika Lampung Utara;18/09/2021;22.4;-;27.9;84;-;9;3;140;2;SE
Stasiun Geofisika Lampung Utara;18/09/2021;22.4;-;27.9;84;-;9;3;140;2;SE
Stasiun Geofisika Lampung Utara;19/09/2021;22;-;26.5;86;-;8.5;2;180;1;C 
Stasiun Geofisika Lampung Utara;20/09/2021;22.4;-;28.2;83;-;5.7;2;80;1;C 
Stasiun Geofisika Lampung Utara;21/09/2021;23.4;-;28.1;84;-;8.4;4;260;1;C 
Stasiun Geofisika Lampung Utara;22/09/2021;24.2;-;27.9;82;-;8.2;3;70;2;E 
Stasiun Geofisika Lampung Utara;23/09/2021;24.8;-;26;91;-;7.4;4;130;1;SE
Stasiun Geofisika Lampung Utara;24/09/2021;23.6;-;24.8;96;1;3.8;2;140;0;C 
Stasiun Geofisika Lampung Utara;25/09/2021;23.6;-;26.9;91;21;3.7;2;100;0;C 
Stasiun Geofisika Lampung Utara;26/09/2021;-;-;28.4;91;27.6;4;2;110;0;C 
Stasiun Geofisika Lampung Utara;27/09/2021;-;-;27.8;86;1;2;4;70;1;E 
Stasiun Geofisika Lampung Utara;28/09/2021;23;-;27.1;91;-;7.5;1;30;0;C 
Stasiun Geofisika Lampung Utara;29/09/2021;24.2;-;27.8;87;15;4.3;2;170;0;C 
Stasiun Geofisika Lampung Utara;30/09/2021;24.2;-;28.6;83;-;6.1;3;40;1;SE
Stasiun Geofisika Lampung Utara;01/10/2021;22;-;26.9;89;7.6;7.8;2;120;0;C 
Stasiun Geofisika Lampung Utara;02/10/2021;23.8;-;27.3;88;-;2.3;1;330;0;C 
Stasiun Geofisika Lampung Utara;03/10/2021;23.4;-;27.7;82;3;7;2;110;0;C 
Stasiun Geofisika Lampung Utara;04/10/2021;23.5;-;28.1;85;-;7.1;2;140;1;C 
Stasiun Geofisika Lampung Utara;05/10/2021;24.8;-;28.7;79;1.6;4.1;2;130;1;SE
Stasiun Geofisika Lampung Utara;06/10/2021;-;-;26.7;90;-;5.5;2;140;1;C 
Stasiun Geofisika Lampung Utara;07/10/2021;23.8;-;28.2;79;1.3;4.1;2;330;1;SE
Stasiun Geofisika Lampung Utara;08/10/2021;23.6;-;28.3;77;-;8.7;4;150;2;SE
Stasiun Geofisika Lampung Utara;09/10/2021;24;-;28.9;77;-;10.1;3;80;2;E 
Stasiun Geofisika Lampung Utara;10/10/2021;23.8;-;28.9;78;-;9.4;2;20;1;C 
Stasiun Geofisika Lampung Utara;11/10/2021;23.8;-;28.7;83;-;6.5;2;190;1;SE
Stasiun Geofisika Lampung Utara;12/10/2021;23.6;-;28.5;84;8888;6;3;210;2;SE
Stasiun Geofisika Lampung Utara;13/10/2021;26;-;27.8;87;1.4;6.6;3;140;0;C 
Stasiun Geofisika Lampung Utara;14/10/2021;-;-;27.8;85;1;2.8;2;45;0;C 
Stasiun Geofisika Lampung Utara;15/10/2021;25;-;28.6;83;0.7;1.3;3;100;1;C 
Stasiun Geofisika Lampung Utara;16/10/2021;23.4;-;28.7;78;8888;5.2;3;130;1;C 
Stasiun Geofisika Lampung Utara;17/10/2021;23.4;-;29;81;-;8.8;3;20;1;E 
Stasiun Geofisika Lampung Utara;18/10/2021;23;-;26.1;92;11;6.2;5;350;1;C 
Stasiun Geofisika Lampung Utara;19/10/2021;23.6;-;27.2;86;12;3;2;40;1;C 
Stasiun Geofisika Lampung Utara;20/10/2021;23.8;-;27.2;88;-;6.1;2;170;1;S 
Stasiun Geofisika Lampung Utara;21/10/2021;24.2;-;29;83;5.9;2.8;2;110;1;C 
Stasiun Geofisika Lampung Utara;22/10/2021;23.6;-;27.1;86;-;9.5;2;0;1;NW
Stasiun Geofisika Lampung Utara;23/10/2021;23.4;-;27.2;86;22.4;4.8;2;130;0;C 
Stasiun Geofisika Lampung Utara;24/10/2021;23.8;-;27.8;85;-;3.7;3;100;1;C 
Stasiun Geofisika Lampung Utara;25/10/2021;25;-;28.9;82;-;7.7;2;140;1;C 
Stasiun Geofisika Lampung Utara;26/10/2021;24.2;-;-;-;-;9.5;1;300;1;NW
Stasiun Geofisika Lampung Utara;27/10/2021;24;-;28;84;-;7.7;3;100;1;C 
Stasiun Geofisika Lampung Utara;28/10/2021;24.6;-;25.8;94;0.7;5.1;0;0;0;C 
Stasiun Geofisika Lampung Utara;29/10/2021;23.8;-;28.2;84;1;0.1;2;140;1;SE
Stasiun Geofisika Lampung Utara;30/10/2021;24.2;-;28.2;85;-;6.7;3;180;1;C 
Stasiun Geofisika Lampung Utara;31/10/2021;25;-;27.5;88;-;7;2;40;1;N 
Stasiun Geofisika Lampung Utara;01/11/2021;24;-;25.7;93;30.8;6.7;2;190;1;C 
Stasiun Geofisika Lampung Utara;02/11/2021;23.2;-;26.6;90;68;1.9;3;110;1;C 
Stasiun Geofisika Lampung Utara;03/11/2021;23.8;-;26.7;88;-;5;3;200;1;C 
Stasiun Geofisika Lampung Utara;04/11/2021;23;-;26.8;88;7.6;4.6;1;260;0;C 
Stasiun Geofisika Lampung Utara;05/11/2021;23.2;-;28.2;88;8888;7.4;5;90;1;E 
Stasiun Geofisika Lampung Utara;06/11/2021;24.6;-;28.8;82;-;0.5;1;90;0;C 
Stasiun Geofisika Lampung Utara;07/11/2021;24.8;-;26.7;91;3;7;2;40;0;C 
Stasiun Geofisika Lampung Utara;08/11/2021;24.2;-;27.7;87;11;2;2;60;1;NE
Stasiun Geofisika Lampung Utara;09/11/2021;24;-;28.6;85;2;6.2;13;320;2;C 
Stasiun Geofisika Lampung Utara;10/11/2021;24;-;26.7;90;32;6;2;340;1;C 
Stasiun Geofisika Lampung Utara;11/11/2021;18.4;-;25.4;92;47;1.5;0;120;0;C 
Stasiun Geofisika Lampung Utara;12/11/2021;-;-;27.8;88;0.7;0;1;120;0;C 
Stasiun Geofisika Lampung Utara;13/11/2021;25;-;28.6;83;-;0.7;1;250;0;C 
Stasiun Geofisika Lampung Utara;14/11/2021;-;-;26.6;90;2.4;-;2;210;0;C 
Stasiun Geofisika Lampung Utara;15/11/2021;24.2;-;26.7;90;3;3.4;0;40;0;C 
Stasiun Geofisika Lampung Utara;16/11/2021;24.2;-;28.8;83;-;0.4;1;190;0;C 
Stasiun Geofisika Lampung Utara;17/11/2021;24.2;-;27.4;89;-;8.6;2;320;1;NW
Stasiun Geofisika Lampung Utara;18/11/2021;25;-;26.6;90;5;3.8;1;320;0;C 
Stasiun Geofisika Lampung Utara;19/11/2021;24.4;-;26.9;88;3.2;0.7;2;30;0;C 
Stasiun Geofisika Lampung Utara;20/11/2021;24.4;-;27.7;87;-;0;4;200;1;N 
Stasiun Geofisika Lampung Utara;21/11/2021;24.4;-;28.1;88;-;6.8;3;170;1;C 
Stasiun Geofisika Lampung Utara;22/11/2021;25.4;-;28.2;87;-;2.1;2;170;1;C 
Stasiun Geofisika Lampung Utara;23/11/2021;25.6;-;28.5;83;1.5;2.1;3;50;1;C 
Stasiun Geofisika Lampung Utara;24/11/2021;24;-;28.2;81;0.2;3.6;1;330;0;C 
Stasiun Geofisika Lampung Utara;25/11/2021;24;-;27.3;92;-;4.5;1;120;0;C 
Stasiun Geofisika Lampung Utara;26/11/2021;23.8;-;26.2;92;14.2;5.2;4;160;1;C 
Stasiun Geofisika Lampung Utara;27/11/2021;24;-;26.6;90;2;5.9;3;40;0;C 
Stasiun Geofisika Lampung Utara;28/11/2021;24;-;28.2;85;3;0.3;1;70;0;C 
Stasiun Geofisika Lampung Utara;29/11/2021;23.8;-;28.2;83;-;2.6;3;180;1;NW
Stasiun Geofisika Lampung Utara;30/11/2021;24.8;-;28.4;78;-;5;2;300;1;C 
Stasiun Geofisika Lampung Utara;01/12/2021;24.4;-;31.2;70;-;5.3;2;130;1;SE
Stasiun Geofisika Lampung Utara;02/12/2021;-;-;31.8;69;-;6.8;2;310;1;C 
Stasiun Geofisika Lampung Utara;03/12/2021;24.8;-;30.3;80;6.7;7.6;1;30;0;C 
Stasiun Geofisika Lampung Utara;04/12/2021;24.4;-;26.7;93;-;3.8;0;0;0;C 
Stasiun Geofisika Lampung Utara;05/12/2021;-;-;26.5;90;9.2;0;0;0;0;C 
Stasiun Geofisika Lampung Utara;06/12/2021;23;-;29.9;78;35;0;3;330;2;NW
Stasiun Geofisika Lampung Utara;07/12/2021;24;-;27.3;92;29.2;7.2;2;330;1;NW
Stasiun Geofisika Lampung Utara;08/12/2021;24.8;-;30.7;75;2.1;0;4;320;2;NW
Stasiun Geofisika Lampung Utara;09/12/2021;24.4;-;27.9;87;34.4;9.3;2;290;1;C 
Stasiun Geofisika Lampung Utara;10/12/2021;23.8;-;28.4;82;41;5.7;3;40;2;C 
Stasiun Geofisika Lampung Utara;11/12/2021;23.4;-;28.9;80;26.8;7.6;2;310;1;NW
Stasiun Geofisika Lampung Utara;12/12/2021;24;-;29;82;-;6.7;2;340;0;C 
Stasiun Geofisika Lampung Utara;13/12/2021;23.6;-;29;82;2;3;2;350;1;C 
Stasiun Geofisika Lampung Utara;14/12/2021;24.2;-;27.3;88;8888;3.7;3;340;1;C 
Stasiun Geofisika Lampung Utara;15/12/2021;23.8;-;30;78;6;1.2;3;170;1;S 
Stasiun Geofisika Lampung Utara;16/12/2021;24;-;28.3;87;-;6.4;3;330;0;C 
Stasiun Geofisika Lampung Utara;17/12/2021;24.4;-;29.8;81;26;4.3;1;170;0;C 
Stasiun Geofisika Lampung Utara;18/12/2021;24;-;28.1;83;-;4.2;0;0;0;C 
Stasiun Geofisika Lampung Utara;19/12/2021;23.6;-;28.7;84;39;5.5;2;220;0;C 
Stasiun Geofisika Lampung Utara;20/12/2021;23.6;-;28.8;84;7;3.1;1;350;0;N 
Stasiun Geofisika Lampung Utara;21/12/2021;23.2;-;26.1;92;2;1;0;0;0;C 
Stasiun Geofisika Lampung Utara;22/12/2021;23;-;29.2;80;2.5;0;2;200;0;C 
Stasiun Geofisika Lampung Utara;23/12/2021;23;-;27.8;87;2.5;5.5;4;230;1;C 
Stasiun Geofisika Lampung Utara;24/12/2021;22.6;-;28.2;83;17;2.2;3;210;1;C 
Stasiun Geofisika Lampung Utara;25/12/2021;24;-;29.1;80;8888;6.5;2;320;1;NW
Stasiun Geofisika Lampung Utara;26/12/2021;23.8;-;28.4;85;27.5;5.3;2;290;1;C 
Stasiun Geofisika Lampung Utara;27/12/2021;23;-;27.6;87;23;2.3;2;340;1;N 
Stasiun Geofisika Lampung Utara;28/12/2021;23.8;-;29.3;80;-;2.3;2;290;1;C 
Stasiun Geofisika Lampung Utara;29/12/2021;23.8;-;29.4;81;-;6.2;3;320;1;C 
Stasiun Geofisika Lampung Utara;30/12/2021;25;-;29.2;83;8888;3.6;2;350;1;C 
Stasiun Geofisika Lampung Utara;31/12/2021;23.8;-;28.1;87;13;4.2;0;280;0;C 
Stasiun Klimatologi Lampung;01/01/2021;23.6;32.4;26.7;84;0.5;1.4;3;280;2;W 
Stasiun Klimatologi Lampung;02/01/2021;24;31.4;26.6;86;3.5;5.7;2;160;1;W 
Stasiun Klimatologi Lampung;03/01/2021;23.2;31.8;25.3;90;29;6.3;3;250;1;W 
Stasiun Klimatologi Lampung;04/01/2021;23;30;25.9;87;11;5.8;2;180;1;S 
Stasiun Klimatologi Lampung;05/01/2021;-;31;27.3;86;-;2.6;3;280;2;W 
Stasiun Klimatologi Lampung;06/01/2021;24.2;30.2;24.9;96;-;1.1;3;280;1;C 
Stasiun Klimatologi Lampung;07/01/2021;22.6;29.4;25.7;87;28.2;1;3;320;1;NW
Stasiun Klimatologi Lampung;08/01/2021;-;29.2;26.3;90;13;2.4;2;320;1;NW
Stasiun Klimatologi Lampung;09/01/2021;24.4;30;26.1;89;8888;0;2;300;1;C 
Stasiun Klimatologi Lampung;10/01/2021;23;31;26;88;3.5;0;2;350;1;NW
Stasiun Klimatologi Lampung;11/01/2021;23.6;32;26.2;89;0.5;2.4;3;280;2;W 
Stasiun Klimatologi Lampung;12/01/2021;23.6;29.2;25.2;89;29.5;7.5;4;270;1;W 
Stasiun Klimatologi Lampung;13/01/2021;23.6;29;25.7;88;6.8;0.3;3;260;2;W 
Stasiun Klimatologi Lampung;14/01/2021;23.4;28.8;25.8;85;-;0.8;2;300;1;NW
Stasiun Klimatologi Lampung;15/01/2021;23.4;31;27.1;84;-;0;1;280;1;NW
Stasiun Klimatologi Lampung;16/01/2021;23;32.6;27.6;80;-;0.9;2;270;1;C 
Stasiun Klimatologi Lampung;17/01/2021;23.6;31.6;26.7;89;1;7;3;250;1;C 
Stasiun Klimatologi Lampung;18/01/2021;23.2;28.6;24.7;90;15;1.3;3;280;2;W 
Stasiun Klimatologi Lampung;19/01/2021;22.8;30;25.6;83;2.7;0.3;4;320;2;NW
Stasiun Klimatologi Lampung;20/01/2021;22.8;29.8;26.4;84;0;4.9;4;270;2;W 
Stasiun Klimatologi Lampung;21/01/2021;24;30;26.3;88;3;4.1;3;270;1;NW
Stasiun Klimatologi Lampung;22/01/2021;23.6;29.2;26.1;89;3.5;4.4;2;330;0;C 
Stasiun Klimatologi Lampung;23/01/2021;23.6;31.4;27.6;86;-;0;2;330;1;NW
Stasiun Klimatologi Lampung;24/01/2021;-;28.8;24.5;96;47;0.9;1;290;0;C 
Stasiun Klimatologi Lampung;25/01/2021;-;32.4;27.4;83;4;0;3;220;1;W 
Stasiun Klimatologi Lampung;26/01/2021;23.4;32;26.1;88;10;7.1;3;240;1;C 
Stasiun Klimatologi Lampung;27/01/2021;23.6;29.8;26.3;86;3.6;6;2;330;0;C 
Stasiun Klimatologi Lampung;28/01/2021;23;27;25.1;89;12;0;2;220;1;NW
Stasiun Klimatologi Lampung;29/01/2021;22.8;30.2;25.3;89;2;0;3;240;1;NW
Stasiun Klimatologi Lampung;30/01/2021;23.2;29.4;26;84;6;3.8;3;320;2;NW
Stasiun Klimatologi Lampung;31/01/2021;23.2;30;26;86;5.5;3.1;3;300;2;NW
Stasiun Klimatologi Lampung;01/02/2021;23.2;31.6;25.6;89;-;2;3;320;1;NW
Stasiun Klimatologi Lampung;02/02/2021;23.4;31.6;26.1;87;40.5;5;2;320;1;NW
Stasiun Klimatologi Lampung;03/02/2021;23.6;29.8;25.1;92;5.5;4.9;3;300;1;W 
Stasiun Klimatologi Lampung;04/02/2021;22.8;30.6;25.1;91;33.2;2.3;3;320;1;C 
Stasiun Klimatologi Lampung;05/02/2021;22.8;31;26.1;87;39.2;5.4;4;320;2;NW
Stasiun Klimatologi Lampung;06/02/2021;23.4;30.8;26.9;85;11.7;7.2;3;320;1;NW
Stasiun Klimatologi Lampung;07/02/2021;24.6;31;27.3;84;-;5.4;3;320;2;NW
Stasiun Klimatologi Lampung;08/02/2021;24;31.4;25.8;88;6;4.3;3;330;2;NW
Stasiun Klimatologi Lampung;09/02/2021;23.4;31;26.2;88;3.5;5.9;3;320;1;NW
Stasiun Klimatologi Lampung;10/02/2021;24;31.2;26.1;90;2;6.3;2;300;1;C 
Stasiun Klimatologi Lampung;11/02/2021;22.4;32.8;26.8;86;3.7;4.4;1;330;1;C 
Stasiun Klimatologi Lampung;12/02/2021;22;30.6;25.9;92;4.5;7.9;2;280;1;C 
Stasiun Klimatologi Lampung;13/02/2021;23.2;31.2;26.4;88;34.5;0.4;2;300;1;W 
Stasiun Klimatologi Lampung;14/02/2021;24.6;31.8;26.7;90;8888;4.5;3;220;1;NW
Stasiun Klimatologi Lampung;15/02/2021;23.2;31;26.5;90;30.6;4.3;3;340;1;N 
Stasiun Klimatologi Lampung;16/02/2021;24;29.2;26.5;88;18.3;5.4;2;330;1;NW
Stasiun Klimatologi Lampung;17/02/2021;24;29.6;26;92;30;1.4;2;310;0;C 
